COURSE_PROF,COURSE_PROF_DESC
77353,GEOG105L51226
71788,SHS30244364
8611,ENGL10257333
31522,MATH15045611
89000,MUS1424606
81118,STAT14549384
27831,BIOL12336698
67299,ENGL10280405
24448,CJ13056497
94139,CJ13051708
69617,PENP11464587
29153,ENGL1018114
66885,PENP11515861
174,SPAN21265943
29528,ANTH13099564
83220,PORT10153761
40117,NATV15094108
79036,UNIV10112645
67502,PHYC10230885
27856,ENGL10280342
51237,PENP12922988
38588,UNIV10131963
38964,HIST10265544
61962,PENP15281440
43553,ENGL10238477
45030,PHIL15686923
35643,CHEM12011124
12157,PHIL15633887
24464,GRMN27656590
61333,AMST18472889
10155,SPAN10280925
85793,SOC33116530
86659,EPS10173141
79650,UNIV10176231
15094,CJ22125576
87827,SPAN11127188
44882,CS259L80730
70583,CS241L70405
7431,PSY26590717
94079,SPAN20186895
95396,ENGL12035682
84716,ECON10584361
80514,SPAN20272478
47476,PHYC1029514
23985,ENGL22099885
57049,CJ22175384
19015,PENP15881910
11936,SPAN10279633
8781,MLSL101L12680
17739,ENGL1106214
84408,MLSL10120176
40977,MLSL22920176
98862,THEA10559059
85058,ENGL2206214
43712,PEP2735456
90669,PENP10832406
5023,UNIV10156370
61603,ARTS18743113
7846,ARSC19851708
9505,ENGL1021120
36944,CJ13033432
17944,MGMT11330167
63573,MATH18045384
47428,PSY45446325
46349,PHIL38472969
80010,GRMN30155136
35167,CJ34484879
39414,CJ30124545
60363,PSY37454885
47558,CJ31864893
54150,CJ40024545
48377,DANC31011439
70136,PSY37568058
98610,PENP16117703
66426,ME160L88490
50920,MATH16329848
98097,ME260L76301
74157,GRMN10160909
37507,SPAN301I14339
8954,ANTH151L83826
22792,PENP15447807
16237,HIST46114804
8093,THEA29010397
6699,AFST39754307
54597,CHEM12136251
77079,PORT27736713
85033,ENGL10263672
70726,UHON20777654
53773,CHEM12254086
7221,ANTH10137326
89072,MATH12170136
61396,ENGL10141279
28373,SPAN10163149
39064,SPAN10253318
78655,ENGL1029793
4773,CS48523285
6422,CS29351611
5108,SPAN20230007
8978,ITAL30889815
23160,HIST300J28182
48140,ANTH151L26442
15664,MATH26485537
60469,ENGL10179689
19834,PENP1734983
10219,CS351L80730
25325,GRMN30746990
79235,PENP13830426
29110,PENP13930426
79903,HHHA2048608
74630,ANTH11055977
48302,ENGL25072194
47956,AMST18611631
55609,ENGL10228901
45456,ARTS13010487
32591,MUS23144977
40394,SPAN10267948
95430,RELG45719101
27752,HIST28418853
33175,PENP14314027
23829,THEA39256605
43272,MUS38839207
360,APMS10139207
54168,APMS10239207
12370,MUS38939207
61976,CJ32396093
66243,SPAN30144112
14803,HED44538334
99572,PHIL24572615
91522,ENGL15099348
95845,PHIL10284055
18925,PENP19375346
19,PSY1054895
30986,ENGL10261001
72859,PSY2609955
46047,MSET36549662
70490,PHIL33472615
4544,MA42766944
70207,ECON10663831
91073,ENGL15054825
80879,MATH12050088
26686,AMST18272528
16669,THEA39991418
25272,SPAN3071563
96693,ARTH20195084
29569,MATH16360941
56397,APMS11953705
30611,SPAN301G9172
70343,ECON10637764
23083,ENGL25060682
80076,ENGL29761117
59545,MUSE23353705
63020,ENGL29511551
65113,ENGL10166619
33399,ARTS12266371
88095,MATH16216131
34425,MATH18191198
59608,MATH16260678
29621,AFST10119101
29897,GRMN30814637
90194,APMS10187442
73204,MUS23187442
36417,GRMN30747932
77773,APMS10287442
58605,MATH32774743
91537,MATH32118663
47942,MATH31153898
37900,SPAN10298935
85462,APMS11987148
43433,APMS12087148
59960,ENGL15051581
37673,STAT34510016
22198,ENGL25019628
68085,ENGL35282292
94895,ENGL41020439
48793,RELG34762581
7302,HIST35014804
82905,MATH12165127
23963,PENP11556438
5054,ENGL10147140
71199,PENP16633676
51630,CHEM30264677
69540,BIOL20355990
62994,PENP13530426
44626,PENP13430426
17069,SPAN1029362
94160,MATH18069572
72862,CHIN30129282
32879,CHIN30229282
10798,MGMT33052844
8020,CJ13025462
61695,BIOL124L4895
31873,PENP19327369
23729,CRP37698612
29541,HMHV10124601
2650,STAT14550154
74699,CHEM30265220
30825,MA430H46594
81763,PENP12927369
16047,FREN1036125
68353,SOC10125786
31684,UHON12244991
39274,CJ22099497
57237,PENP11456438
91647,CHIN10238998
83711,MATH12175465
33635,ENGL1013456
5923,PHIL10151120
7045,ARTS10631527
75854,APMS10213570
86168,NTSC262L70771
12927,ENGL10197964
67456,AMST31051649
69951,ANTH151L96191
57041,MATH2643548
1614,PHIL15652017
88074,GRMN10215186
25896,AMST18642558
90952,ECON21265088
20490,ARTS1304482
69312,PHYC16137485
94380,MATH31474743
92832,WMST20080803
21655,ARTS12211858
24746,ARTS18764949
9488,ENGL25098671
61464,ENGL29799348
53125,JAPN20110874
32420,SPAN30138907
91140,ARAB10182612
43426,PENP10187896
11151,ENGL10234896
57558,UHON1222675
68939,PENP11287896
96314,FA28429696
24723,ARTS12110811
2145,PENP14457491
29767,CJ22145088
63386,ENGL10214397
96064,POLS24036215
50692,PENP15981910
87968,ENGL10191687
21622,CHMS20184963
38325,AMST1841454
17648,NVJO10342518
93444,ENGL10163663
69536,ENGL10234804
23447,MATH12081244
75988,ENGL1011120
97553,ANTH13049202
188,ENGL1011759
18733,ENGL10244948
91418,PENP14114030
41725,ENGL10186055
36036,MA42966070
54762,MA33021723
30702,ARTS18730792
51328,PENP11462891
6157,ENGL11099885
92124,HIST10126696
28612,CJ13046979
97136,PENP11437052
21249,SOC10137941
81593,STAT1455549
7833,PENP11537052
54140,PENP15660759
94932,PENP16268009
8969,PENP19374017
69030,MUS13987625
95747,SPAN10182433
5315,ENGL10116580
78800,CJ13070398
96415,SPAN10222908
28618,AMST18492949
28923,PENP16239637
39321,STAT14530575
26642,ENGL102100
4965,SOC10183224
30298,NUTR24493407
1303,ANTH13031979
33967,SOC23021485
97760,STAT14581212
45378,GRMN20170496
77182,BIOL4995905
80289,SPAN30122048
51228,FREN10181873
8900,CJ32345088
38072,ENGL10187087
86426,SPAN10150464
45729,ENGL10241279
84925,GEOG105L73910
36992,SPAN11146062
55392,FREN10290947
3641,AMST34090465
44306,EPS10155193
12144,SPAN10260272
80109,PENP16247807
25566,MATH31469572
83387,ECE206L35713
71842,ECE20320284
95078,RUSS20122817
39716,DANC14953213
52018,PENP170717
21364,PENP14456438
28362,HIST16253734
1800,ENGL24020439
79531,UNIV21643762
32691,MATH12070081
80835,ENGL10110184
90737,FA22971151
92441,CHIN20227008
91632,SOC10111753
49065,STAT14580483
80567,ENGL10240242
45317,ANTH13017661
98347,PENP12082963
11168,UHON30279590
39492,UNIV21632117
37720,NATV25523037
3987,ENGL21944373
23356,ENGL22411625
40956,SPAN10234740
29501,ARTS27493012
73889,ENGL2507053
61529,SPAN1018344
49720,ENGL22039668
47373,MATH12395397
53304,CS251L22698
67079,THEA13089440
23328,ENGL24040633
78046,PENP16122083
53506,ENGL10118397
7041,THEA12218397
38083,ENGL21969668
53298,BIOL124L70288
18105,PHYC11017263
39593,ENGL10237862
78749,ANTH25173300
99450,PSY33286914
63591,CJ11512153
38554,ENGL21931217
92767,SPAN30216700
5158,CJ32364893
33867,PENP16217703
75756,PENP11519988
3627,CHNE10139670
75980,FA32944879
56392,AMST18382897
17802,ENGL21928901
22711,PENP14387581
24673,ENGL29498671
36090,MATH16214172
74871,SPAN20244112
20506,APMS11975338
33708,PHIL36758131
18005,FREN27523482
61596,ENGL22236029
10218,FREN3017996
49127,CJ13037003
63246,ENGL21921380
40143,PENP11568890
99916,POLS24070317
82670,HIST38279195
48062,ARTS10690288
43862,APMS11912611
40483,ENGL21921828
41628,SPAN30234650
32882,MATH12152702
16214,HED33375304
22628,WMST20060337
38561,APMS11988190
87874,APMS12088190
39235,CJ39383910
21735,ENGL10212059
92975,SOC2111671
89962,APMS10727889
23364,NUTR12093643
27721,PHIL35486658
16902,ENGL33446277
85463,PENP13370089
5714,CHMS20123746
97100,SPAN11147964
97558,PENP16187896
93644,PENP1934538
8991,PENP12126338
42260,FREN20155622
11517,DANC49564949
84041,ANTH161L20033
26779,CHMS39367948
96973,PENP14495108
17399,CJ13075384
13340,MATH16370267
77978,NUTR24466209
46135,CJ22172568
45214,PORT31185475
58375,PORT27537487
16476,WMST32450973
90225,ARTS10696179
11877,PHYC16134959
71933,ECE20371726
6202,ME30676301
67141,ENGL1014128
84143,SPAN21138697
17203,AMST18578834
94856,NATV24768069
91844,ENGL21919898
55888,SPAN30170291
83089,PORT27556820
75945,SPAN35170291
35084,ARTS10611190
19336,PENP15831958
9591,MATH12098313
60766,SOC4221912
46284,ARTS18829292
77339,CHNE10196026
49258,CHEM12291450
74683,POLS30080035
52117,CHMS39395878
65584,CHMS39340748
52086,NATV45094108
60981,PENP17147807
92498,ENGL3158227
43982,ARTS33539480
99546,CJ22113562
67615,MLNG20682612
63125,ANTH121L54387
50235,UHON22241681
89663,PORT31285475
59222,ENGL10118395
72532,ANTH11051078
57011,MA11052100
10319,SPAN10251906
78311,ENGL31553309
81327,SPAN11165364
73814,ENGL10183782
35847,ENGL10130946
1299,CJ13047577
54192,ARTH10195122
88254,SPAN10110342
38768,MGMT19058037
61366,ENGL22433317
21659,ENGL29773111
53188,THEA29582149
6722,LATN1011832
23024,UHON30241681
98466,BIOL247L42541
33718,MUS2664475
83382,ANTH13048820
17118,UHON30256581
20558,MATH11127573
34590,NTSC263L95850
79394,ECE238L70228
1841,CLST21591419
77783,NVJO10256643
47324,ENGL1015797
99233,MATH16367884
53242,MATH12042563
38440,STAT14532569
7397,CJ13089503
46704,EDPY30339931
30973,MATH12055510
38683,PENP15931958
74735,MUSE15564131
81352,APMS11987625
93746,ENGL10289561
57496,MATH12182604
59080,PENP17194011
2310,PENP17364587
67705,LING10135424
7828,PORT10143630
78257,HIST33134936
14038,MATH26456395
31141,PORT27665040
21161,PENP16253676
50405,PORT30185475
44101,ARTS10668961
45177,HIST300K62581
25976,HIST46392780
42439,HIST46615777
50875,MATH15039162
1291,PENP11485487
78634,UNIV10234843
25444,SPCD20442494
85407,SPCD20131243
64022,PENP1704983
14110,MGMT22238017
49575,DANC1052717
98313,ENGL30450962
58593,SPAN10132836
20970,PHYC16172859
99181,MATH39361007
49534,MATH16360678
48990,SPAN10198935
37393,CHEM12275978
3835,GRMN40564086
27925,GRMN49716174
3892,APMS12018748
79574,THEA33634508
72328,DANC29556176
10549,MATH16298426
33341,STAT14534745
9146,ARSC19866622
83614,ENGL11042623
88373,ARTH10139956
50195,ANTH161L24598
83673,ENGL12056936
13664,ANTH16067453
40503,HED20938334
38745,HED3062604
46668,PENP17156438
2562,ECME10381144
99354,HED3212604
54957,SOC10173171
26484,ARTS16825464
26997,NVJO10284551
63432,PENP13853942
3004,MATH12313656
32595,ECON10574422
19944,ENGL10194003
60215,PENP15228515
35253,DANC37942974
11675,CHNE21343899
96003,CHNE3148592
65137,MATH31675361
93227,CHNE37258188
84611,ENGL22248623
57708,MATH18067872
33815,MLNG10972049
16526,RELG24772049
18972,STAT14551159
94075,ARTH20231902
69161,ENGL10272072
9056,CJ32373904
71508,RELG447G62581
84736,ARTS37439912
15773,MATH11294715
25194,ARTE21449103
5302,SOC34033281
60122,ECON30023455
46075,HIST30076033
24048,PSY22098495
75441,CJ31480901
23090,CLST33446277
36009,ANTH32662721
50994,PSY33272789
49768,THEA428A82149
39093,ENGL22070956
10367,ITAL17589815
70887,CJ3734268
41380,SOC31221485
78637,EPS36582654
39845,PHIL3507188
3947,UHON30252021
52479,FS20276954
55511,CJ22516948
68303,SPAN301I90359
36006,APMS10188190
3223,APMS10288190
57743,ENGL10211625
64158,ARTS18828468
12570,PSY30278096
49046,SPAN30178231
47744,DANC10511667
19833,ARAB10190394
17574,CJ13093736
62762,MATH12181244
42000,ENGL10163186
81217,ENGL11038044
2695,UNIV1022367
87111,CJ13046590
56187,ENGL12022744
78365,SPAN11110564
36492,ECE23170447
56474,SPAN10113865
45012,PSY33282824
91700,HIST10240052
15481,MA43066944
3329,LING35923655
66013,NURS22458800
94516,NURS23937974
19583,WMST20057709
56253,ARTS12297202
11452,MATH12133421
3400,PENP19394557
77798,FREN10290302
66752,ECON34236698
88907,CHMS39323746
45578,MATH12121950
73284,SPAN10290447
67347,ENGL10191558
20174,PORT10285475
11757,PORT27565040
99857,MATH15029848
51467,LLSS44323132
16543,ARTS33044044
23432,PENP11578601
76283,POLS22071081
34014,PHYC29030388
38112,PHYC26278152
89638,BIOL112L97146
7326,APMS10195394
64680,ENGL2215618
34602,ANTH110276
79997,DMA10289116
16148,STAT14542872
18810,BIOL12366277
73317,BIOL124L66277
53709,MATH12361244
76056,APMS11936918
23038,APMS12036918
26237,HED24779807
34379,FREN10398670
20894,UNIV29129852
56097,LING36715353
73802,SPAN10192566
21507,PENP18014972
23339,PENP10110390
76505,MATH15035204
66250,ENGL22178780
5492,ENGL49756373
62273,PENP193X85872
91012,MA1105737
76704,BIOL11075037
91024,AMST18254979
94988,MUSE29820816
90721,PENP19399699
23806,MATH11877832
76722,HCHS19382528
96167,HIST10172012
83865,AMST18668320
22172,PENP16124486
28968,SPAN11189611
25139,MATH12086655
14756,ENGL10177548
48914,ENGL10258947
38867,PSY23192848
86332,ENGL25096866
20777,ENGL22057327
49970,ECON10649132
63025,HED1713416
93558,SPAN21160139
25232,PSY32989458
25009,ARTS27481705
63197,SPAN301C14339
85411,RELG34715858
68689,CJ1309842
71953,EDPY30355203
23025,ENGL10134804
27411,ENGL10239668
62783,LATN10189735
38125,HIST10147383
80952,ARTS12216445
9721,ENGL10291805
14171,ARTH20131902
88150,ANTH33938902
89687,CS150L88664
57498,STAT145
20560,UNIV21650579
29032,ARTE31070637
21347,ARTE43070637
21521,UNIV21690695
74039,APMS1194475
12021,APMS1204475
95075,PSY28047588
70507,CJ13017638
18801,PSY27125378
68504,PSY26550296
39891,ENGL10287742
54124,CJ13080224
27731,SPAN10113767
56354,ANTH122L31079
40282,SOC28016530
66403,THEA29756176
3988,LING29527368
67491,APMS1024475
22659,ENGL2193263
23865,LTAM40071792
42602,ARTS27473393
91682,LING2955832
62444,HIST37431566
58234,ENGL30511851
23852,ANTH13020584
38994,ENGL10292076
69431,ECON10674422
98618,SOC21120153
72386,POLS30359772
86064,MATH12016042
2481,CHIN1016616
45944,ANTH13068483
18077,ARTS12110413
1103,ARTS10634406
69355,ARTS18763293
18598,MA21223811
64927,ARTS18729292
34332,MATH15098040
88774,BIOL247L79725
46674,SOC28014681
66680,ANTH38768483
2958,ENGL22479318
20259,MUS43980252
83426,MLNG10789584
59771,WMST22480469
87935,PENP16894371
53854,CJ13033200
96876,PH10154775
61155,ENGL11077921
27750,MATH10389911
15432,PENP16560759
6872,EDPY30357644
12144,ENGL12021876
75598,BIOL12323579
20466,PSY24057357
22811,MATH12192471
62621,PHIL20173461
44622,ENGL11099296
3754,ENGL12099296
54382,ENGL21921662
55264,MATH18046361
21019,PSY26030495
8796,STAT14546361
95219,STAT14528674
64832,ANTH25175079
54460,ENGL10162172
35,ENGL1011708
76577,SPAN10128863
23832,SOC10146856
75018,ENGL10114223
55826,SOC21146856
5992,PHIL1011111
29271,SPAN10196582
88657,CHEM301320
33127,CJ34446311
61776,SPAN20171892
84951,ENGL10171081
80807,MATH18060443
64717,ENGL10271081
84982,CJ22093736
9865,SPAN11147004
85898,UHON12250962
24497,ENGL1134677
42520,SPAN11182919
5975,PENP16862891
91555,ENGL12022422
14841,ENGL12023203
13068,FREN10119032
43055,ARTH2018652
47435,ANTH122L4111
77072,ANTH12074141
69179,PHIL15654736
30972,STAT14528352
77107,NUTR24464409
87694,PENP11553023
78722,PENP13113378
98402,PENP13013378
17569,PORT10185141
61221,ENGL1024269
38920,ARCH10941095
33732,ENGL12017087
559,SPAN10179633
37522,SPAN10115007
46964,ARCH10977238
19332,ENGL11054165
41094,ENGL12054165
974,ENVS10184469
93144,ARTS14121211
40348,ARTS12534434
65557,ARTS12634434
59441,ARTS1069201
12029,PENP11412161
88796,ENGL12071334
66498,SPAN10122955
88230,CHEM12186983
28798,MATH16221549
98698,CJ13057229
28339,EPS10121997
49040,PENP11444624
36685,STAT14575735
64441,SPAN10196192
64610,ENGL12038477
33493,MATH11169078
6615,RELG26321692
32732,SOC31320153
1076,SOC31252901
71846,CS152L88500
91087,MATH15012657
11287,ENGL11013533
50182,MATH16261703
52468,CS251L88500
66830,ENGL12034896
6041,BIOL20476371
11977,BIOL20377251
5734,CHEM25394498
25923,MATH31918663
39601,BIOL42576472
67102,BIOL45655355
71244,PSY25023468
16505,MA43566944
60485,MATH18034375
22995,SUST43422493
87441,ANTH11035424
97434,GRMN20251020
71879,EPS1014529
57896,EPS1018832
78328,LATN2016172
4212,CJ11566317
29066,SPAN10117886
38445,ENGL10158947
35319,ENGL10240999
34178,THEA12183499
72287,CJ26852100
22959,MATH3567188
19436,ARTS10667663
37559,AMST35363656
27960,BIOL124L57480
53729,PHYC26274679
45596,CHNE31460478
13358,PENP17054827
37120,PENP17387581
83918,SPAN10210342
52844,GRMN10168720
6808,ANTH151L90503
22167,GEOG105L79859
76521,IT29337095
68403,MA1106834
41366,ENGL22095783
32099,PSY33276975
68802,PEP27339125
7382,PENP16277736
81862,PENP16177736
3974,SPAN30779696
50620,MGMT11358475
68451,MATH12061244
49061,HIST22042085
53716,ENGL10199478
26764,APMS10238893
60325,ENGL10223912
23589,MA33044879
44891,PENP1144798
51275,ENGL10266922
20541,STAT14516338
59507,SOC21342256
14796,CHEM12249033
20397,STAT14553175
68926,PENP17495108
97436,THEA33421739
11619,SPAN2029140
51610,MATH16356395
66820,PHIL15620499
6456,MATH26489115
27374,HED31038334
65883,PENP173717
5188,DANC31341724
1156,AFST30355096
22153,UNIV21676734
23849,FS207L76954
38992,PSY4995709
64904,CE49129756
53586,CHEM12239275
82980,AMST31050883
7987,ANTH23025502
5537,PENP17775398
16401,MATH12377955
36169,ANTH161L59777
10342,ANTH34036527
94419,ARAB10289584
24727,ARCH1112129
96287,MATH12116338
51852,HIST32747383
83415,LING30150101
36098,GEOG2515726
5837,ARCH10916603
20210,SPAN20147843
36408,MATH37510802
2267,HIST30055956
63492,HIST31214220
78842,ENGL29596378
73194,RELG1045860
99404,ENGL10229438
32096,MATH12120996
59487,SPAN10112030
96954,WMST37922366
9337,ENGL10170956
33530,PHYC15121406
96089,ENGL10179703
44997,ARTS187135
56627,ENGL26586112
4370,THEA49596689
72918,ANTH121L82432
57648,ANTH15016101
30189,ARCH10133302
44587,AMST18642852
96231,CJ13035415
38750,GRMN20298854
328,GRMN30247932
67280,ENGL29099697
95026,JAPN30131858
89261,JAPN30231858
25436,MUS13997759
37184,HIST16244058
64555,ENGL10283420
17032,MUS13999988
93304,AFST38820989
36194,LATN1012903
73985,AFST39755096
17838,ENGL10243861
46988,ARTS16829696
17714,UHON30234549
37124,ENGL10275810
65205,SOC21364620
46165,ENGL2245098
99647,AFST38835363
11614,ANTH34039553
49565,SPAN27686316
62748,WMST37931979
53759,PHIL1017188
75644,MATH12150002
52778,ENGL22018397
45779,DANC16930976
54206,ENGL22196628
26313,UNIV21641070
28378,ARTS42997066
86021,CS150L96978
27728,ENGL10186223
82213,PENP15658213
98159,ENGL10274295
16047,ARTS18714069
20948,UNIV10130566
13888,CJ32768854
35307,ENGL25090818
90173,PENP11445010
45764,MATH12015928
99692,ENGL21994003
76569,ENGL1023320
41073,LING10181848
31594,LLSS44339104
35039,NTSC261L37056
95206,NTSC262L86460
52962,MATH11281244
58704,MUS23115620
94824,ENGL22080803
3892,ENGL22421828
51261,PENP16287896
5600,ECON10628171
89298,SPAN1018570
48776,MATH12166735
47381,AMST18449945
91534,EPS10193134
24091,PSY10559629
45627,CRP16542447
15431,MATH26454516
56294,SPAN30279696
11801,CJ1109921
51498,MSET36536257
40536,ARTH20118574
45179,ECON10644874
7203,MATH26475361
81510,MATH31419163
